date,route_line,ridership
2021-04-21,LRT Ampang/Sri Petaling Line,99845.0
2021-04-22,LRT Ampang/Sri Petaling Line,98280.0
2021-04-23,LRT Ampang/Sri Petaling Line,100610.0
2021-04-24,LRT Ampang/Sri Petaling Line,66288.0
2021-04-25,LRT Ampang/Sri Petaling Line,53247.0
2021-04-26,LRT Ampang/Sri Petaling Line,98932.0
2021-04-27,LRT Ampang/Sri Petaling Line,97767.0
2021-04-28,LRT Ampang/Sri Petaling Line,99094.0
2021-04-29,LRT Ampang/Sri Petaling Line,59338.0
2021-04-30,LRT Ampang/Sri Petaling Line,94898.0
2021-05-01,LRT Ampang/Sri Petaling Line,62670.0
2021-05-02,LRT Ampang/Sri Petaling Line,54888.0
2021-05-03,LRT Ampang/Sri Petaling Line,98962.0
2021-05-04,LRT Ampang/Sri Petaling Line,98180.0
2021-05-05,LRT Ampang/Sri Petaling Line,102981.0
2021-05-06,LRT Ampang/Sri Petaling Line,94099.0
2021-05-07,LRT Ampang/Sri Petaling Line,85073.0
2021-05-08,LRT Ampang/Sri Petaling Line,56081.0
2021-05-09,LRT Ampang/Sri Petaling Line,42425.0
2021-05-10,LRT Ampang/Sri Petaling Line,72570.0
2021-05-11,LRT Ampang/Sri Petaling Line,70656.0
2021-05-12,LRT Ampang/Sri Petaling Line,60919.0
2021-05-13,LRT Ampang/Sri Petaling Line,23952.0
2021-05-14,LRT Ampang/Sri Petaling Line,27937.0
2021-05-15,LRT Ampang/Sri Petaling Line,37524.0
2021-05-16,LRT Ampang/Sri Petaling Line,32573.0
2021-05-17,LRT Ampang/Sri Petaling Line,66153.0
2021-05-18,LRT Ampang/Sri Petaling Line,67370.0
2021-05-19,LRT Ampang/Sri Petaling Line,68398.0
2021-05-20,LRT Ampang/Sri Petaling Line,67246.0
2021-05-21,LRT Ampang/Sri Petaling Line,66884.0
2021-05-22,LRT Ampang/Sri Petaling Line,42587.0
2021-05-23,LRT Ampang/Sri Petaling Line,28167.0
2021-05-24,LRT Ampang/Sri Petaling Line,63987.0
2021-05-25,LRT Ampang/Sri Petaling Line,52928.0
2021-05-26,LRT Ampang/Sri Petaling Line,27905.0
2021-05-27,LRT Ampang/Sri Petaling Line,52055.0
2021-05-28,LRT Ampang/Sri Petaling Line,52387.0
2021-05-29,LRT Ampang/Sri Petaling Line,37095.0
2021-05-30,LRT Ampang/Sri Petaling Line,27623.0
2021-05-31,LRT Ampang/Sri Petaling Line,56976.0
2021-06-01,LRT Ampang/Sri Petaling Line,21779.0
2021-06-02,LRT Ampang/Sri Petaling Line,23769.0
2021-06-03,LRT Ampang/Sri Petaling Line,24465.0
2021-06-04,LRT Ampang/Sri Petaling Line,24212.0
2021-06-05,LRT Ampang/Sri Petaling Line,15621.0
2021-06-06,LRT Ampang/Sri Petaling Line,12089.0
2021-06-07,LRT Ampang/Sri Petaling Line,12805.0
2021-06-08,LRT Ampang/Sri Petaling Line,26454.0
2021-06-09,LRT Ampang/Sri Petaling Line,26102.0
2021-06-10,LRT Ampang/Sri Petaling Line,26410.0
2021-06-11,LRT Ampang/Sri Petaling Line,26716.0
2021-06-12,LRT Ampang/Sri Petaling Line,16164.0
2021-06-13,LRT Ampang/Sri Petaling Line,13497.0
2021-06-14,LRT Ampang/Sri Petaling Line,28627.0
2021-06-15,LRT Ampang/Sri Petaling Line,29334.0
2021-06-16,LRT Ampang/Sri Petaling Line,29071.0
2021-06-17,LRT Ampang/Sri Petaling Line,28883.0
2021-06-18,LRT Ampang/Sri Petaling Line,29147.0
2021-06-19,LRT Ampang/Sri Petaling Line,18627.0
2021-06-20,LRT Ampang/Sri Petaling Line,13494.0
2021-06-21,LRT Ampang/Sri Petaling Line,30731.0
2021-06-22,LRT Ampang/Sri Petaling Line,30456.0
2021-06-23,LRT Ampang/Sri Petaling Line,30586.0
2021-06-24,LRT Ampang/Sri Petaling Line,30267.0
2021-06-25,LRT Ampang/Sri Petaling Line,30464.0
2021-06-26,LRT Ampang/Sri Petaling Line,19968.0
2021-06-27,LRT Ampang/Sri Petaling Line,14480.0
2021-06-28,LRT Ampang/Sri Petaling Line,31405.0
2021-06-29,LRT Ampang/Sri Petaling Line,32274.0
2021-06-30,LRT Ampang/Sri Petaling Line,33478.0
2021-07-01,LRT Ampang/Sri Petaling Line,33304.0
2021-07-02,LRT Ampang/Sri Petaling Line,35165.0
2021-07-03,LRT Ampang/Sri Petaling Line,16429.0
2021-07-04,LRT Ampang/Sri Petaling Line,12601.0
2021-07-05,LRT Ampang/Sri Petaling Line,27279.0
2021-07-06,LRT Ampang/Sri Petaling Line,27932.0
2021-07-07,LRT Ampang/Sri Petaling Line,28556.0
2021-07-08,LRT Ampang/Sri Petaling Line,28008.0
2021-07-09,LRT Ampang/Sri Petaling Line,29153.0
2021-07-10,LRT Ampang/Sri Petaling Line,18970.0
2021-07-11,LRT Ampang/Sri Petaling Line,14470.0
2021-07-12,LRT Ampang/Sri Petaling Line,29280.0
2021-07-13,LRT Ampang/Sri Petaling Line,29459.0
2021-07-14,LRT Ampang/Sri Petaling Line,29178.0
2021-07-15,LRT Ampang/Sri Petaling Line,28811.0
